"year","PRIM_STATE","AREA","AREA_NAME","OCC_CODE","OCC_TITLE","GROUP","TOT_EMP","EMP_PRSE","JOBS_1000","LOC_QUOTIENT","A_MEAN","MEAN_PRSE","A_PCT10","A_PCT25","A_MEDIAN","A_PCT75","A_PCT90"
"2011","NE","36540","Omaha, NE","27-4032","Film and Video Editors",,40,28.7,0.1,0.46,33950,9.2,17380,20460,30960,43710,61050
"2011","NE","36540","Omaha, NE","27-4099","Media and Communication Equipment Workers, All Other",,60,2.1,0.143,0.46,73080,2.6,53770,55370,73390,85200,98190
"2011","NM","10740","Albuquerque, NM","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major",3920,5.2,10.624,0.42,42620,2.9,20280,26290,38410,52990,72280
"2011","NM","10740","Albuquerque, NM","27-1023","Floral Designers",,80,41.4,0.216,0.42,22820,7.8,17360,19900,21920,23940,29240
"2011","NM","10740","Albuquerque, NM","27-1024","Graphic Designers",,460,9.1,1.238,0.41,43650,2.8,25810,30910,41130,53100,68830
"2011","NM","10740","Albuquerque, NM","27-1025","Interior Designers",,130,39.2,0.342,0.41,47180,15.4,23200,30270,45640,66060,72520
"2011","NM","10740","Albuquerque, NM","27-1026","Merchandise Displayers and Window Trimmers",,240,20.5,0.645,0.41,28130,2.8,20070,21570,24160,34130,42210
"2011","NM","10740","Albuquerque, NM","27-2012","Producers and Directors",,150,21.3,0.402,0.41,51170,3.8,24560,37350,53360,62310,73100
"2011","NM","10740","Albuquerque, NM","27-3011","Radio and Television Announcers",,90,36.1,0.243,0.41,45670,22.2,17780,21790,41860,48510,76360
"2011","NM","10740","Albuquerque, NM","27-3022","Reporters and Correspondents",,180,6.6,0.498,0.41,39360,5.5,26580,31200,35750,42210,52620
"2011","NM","10740","Albuquerque, NM","27-3031","Public Relations Specialists",,310,14.2,0.845,0.41,53330,4.4,29800,37750,50890,64280,82570
"2011","NM","10740","Albuquerque, NM","27-3041","Editors",,200,23.2,0.546,0.41,43480,4.2,29910,33160,37850,51100,68030
"2011","NM","10740","Albuquerque, NM","27-3042","Technical Writers",,210,18.9,0.572,0.41,53680,4.2,31860,40980,52200,66040,79350
"2011","NM","10740","Albuquerque, NM","27-3043","Writers and Authors",,110,11.4,0.303,0.41,47660,5.2,31230,38610,49920,56420,60000
"2011","NM","10740","Albuquerque, NM","27-3091","Interpreters and Translators",,190,21.7,0.526,0.41,65450,6.1,34610,43280,66520,86780,96180
"2011","NM","10740","Albuquerque, NM","27-4011","Audio and Video Equipment Technicians",,210,43.1,0.573,0.41,34380,10.3,20490,22720,29470,36790,64020
"2011","NM","10740","Albuquerque, NM","27-4012","Broadcast Technicians",,110,26.8,0.299,0.41,32570,9.4,17160,19370,32460,43880,48620
"2011","NM","10740","Albuquerque, NM","27-4021","Photographers",,240,12.5,0.637,0.41,33600,10.9,17780,20800,30380,43090,57620
"2011","NM","10740","Albuquerque, NM","27-4031","Camera Operators, Television, Video, and Motion Picture",,60,15.7,0.17,0.41,39250,19.4,20480,21710,23760,39910,96060
"2011","NM","10740","Albuquerque, NM","27-4032","Film and Video Editors",,60,24.2,0.151,0.41,36260,2.3,28760,32100,36080,41090,45360
"2011","NV","29820","Las Vegas, NV","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major",12890,5,15.991,0.4,57500,6.5,21020,30930,47760,67250,92420
"2011","NV","29820","Las Vegas, NV","27-1011","Art Directors",,100,14.1,0.13,0.4,80950,11.1,49640,55090,66560,97790,118520
"2011","NV","29820","Las Vegas, NV","27-1013","Fine Artists, Including Painters, Sculptors, and Illustrators",,60,40.9,0.074,0.4,48190,5.7,25350,37040,46080,59160,72980
"2011","NV","29820","Las Vegas, NV","27-1023","Floral Designers",,150,12.5,0.19,0.4,30020,5.4,18190,22300,29790,36520,44000
"2011","NV","29820","Las Vegas, NV","27-1024","Graphic Designers",,1130,7.9,1.403,0.4,49150,2.1,28270,37560,45740,57310,74470
"2011","NV","29820","Las Vegas, NV","27-1025","Interior Designers",,250,16,0.309,0.4,57360,13.5,20560,31990,46920,68340,111390
"2011","NV","29820","Las Vegas, NV","27-1029","Designers, All Other",,50,12.5,0.057,0.4,67760,4.7,37380,48110,70670,85720,95730
"2011","NV","29820","Las Vegas, NV","27-2012","Producers and Directors",,460,11,0.565,0.4,74860,6.1,31040,39030,59310,87160,158760
"2011","NV","29820","Las Vegas, NV","27-3011","Radio and Television Announcers",,150,18.9,0.182,0.39,64090,16,22640,30360,42580,71940,136370
"2011","NV","29820","Las Vegas, NV","27-3012","Public Address System and Other Announcers",,210,24.6,0.264,0.39,30120,12.2,16380,17930,21870,35140,62530
"2011","NV","29820","Las Vegas, NV","27-3022","Reporters and Correspondents",,240,29.2,0.295,0.39,45270,4.9,26990,31480,39240,55400,70560
"2011","NV","29820","Las Vegas, NV","27-3031","Public Relations Specialists",,830,13.7,1.036,0.39,58720,5.5,22560,35630,54330,79350,94910
"2011","NV","29820","Las Vegas, NV","27-3041","Editors",,240,17.6,0.301,0.39,52850,4.5,32020,39510,50760,63280,74790
"2011","NV","29820","Las Vegas, NV","27-3042","Technical Writers",,120,22.5,0.148,0.39,51560,6,19210,41130,50610,65160,76980
"2011","NV","29820","Las Vegas, NV","27-3043","Writers and Authors",,310,24.2,0.386,0.39,64010,12.8,28920,37730,48980,61250,93530
"2011","NV","29820","Las Vegas, NV","27-3091","Interpreters and Translators",,160,27.6,0.203,0.39,58010,9.7,35470,39970,46850,64330,108490
"2011","NV","29820","Las Vegas, NV","27-3099","Media and Communication Workers, All Other",,390,6.3,0.481,0.39,58280,4.5,34990,42930,53060,60750,75350
"2011","NV","29820","Las Vegas, NV","27-4011","Audio and Video Equipment Technicians",,1540,3.6,1.907,0.39,62150,6.6,37420,45830,56670,68750,76480
"2011","NV","29820","Las Vegas, NV","27-4012","Broadcast Technicians",,150,18.6,0.185,0.39,36510,6.9,20450,23800,31240,45130,62380
"2011","NV","29820","Las Vegas, NV","27-4014","Sound Engineering Technicians",,200,12.2,0.252,0.39,80610,9.9,50930,60870,67600,74220,105020
"2011","NV","29820","Las Vegas, NV","27-4021","Photographers",,560,32.3,0.698,0.39,41190,8,21250,25550,34980,53880,73040
"2011","NV","29820","Las Vegas, NV","27-4032","Film and Video Editors",,90,22.8,0.113,0.39,52340,17.9,24190,27220,33940,49840,111040
"2011","NV","29820","Las Vegas, NV","27-4099","Media and Communication Equipment Workers, All Other",,250,2.4,0.305,0.39,66020,2.6,47150,52200,58510,71510,120780
"2011","NV","39900","Reno-Sparks, NV","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major",2300,6.4,12.2,0.39,49310,3.8,21070,29460,44100,65170,85860
"2011","NV","39900","Reno-Sparks, NV","27-1023","Floral Designers",,70,12.1,0.384,0.39,26390,9.5,17440,19990,24160,29650,35130
"2011","NV","39900","Reno-Sparks, NV","27-1024","Graphic Designers",,320,10.1,1.687,0.39,46830,6.5,22080,32750,42560,58650,77080
"2011","NV","39900","Reno-Sparks, NV","27-1025","Interior Designers",,100,43,0.534,0.39,47700,2.6,33290,38420,46930,56270,63660
"2011","NV","39900","Reno-Sparks, NV","27-1026","Merchandise Displayers and Window Trimmers",,160,24,0.843,0.39,26590,5.4,17650,20920,24540,29660,40790
"2011","NV","39900","Reno-Sparks, NV","27-2012","Producers and Directors",,90,11,0.499,0.39,71760,5.8,29360,56040,78140,88610,94900
"2011","NV","39900","Reno-Sparks, NV","27-3011","Radio and Television Announcers",,70,49.4,0.359,0.39,55140,11,19830,27800,41830,63790,100660
"2011","NV","39900","Reno-Sparks, NV","27-3022","Reporters and Correspondents",,50,24,0.278,0.39,41300,10,24640,27850,36560,54600,68870
"2011","NV","39900","Reno-Sparks, NV","27-3031","Public Relations Specialists",,240,14.1,1.271,0.39,59100,4.3,34250,43700,59120,70120,89450
"2011","NV","39900","Reno-Sparks, NV","27-3041","Editors",,70,10.6,0.364,0.39,50440,2.7,33390,40260,48820,59410,73210
"2011","NV","39900","Reno-Sparks, NV","27-3042","Technical Writers",,40,24,0.228,0.38,54510,5.8,39720,43690,51880,59980,71470
"2011","NV","39900","Reno-Sparks, NV","27-3043","Writers and Authors",,60,38.9,0.322,0.38,61500,6.7,38050,47570,65390,72320,76820
"2011","NV","39900","Reno-Sparks, NV","27-3099","Media and Communication Workers, All Other",,70,3.4,0.382,0.38,50180,3,38770,42290,47890,58080,68360
"2011","NV","39900","Reno-Sparks, NV","27-4011","Audio and Video Equipment Technicians",,80,14.7,0.44,0.38,44300,3.3,26840,32140,39010,52540,70570
"2011","NV","39900","Reno-Sparks, NV","27-4012","Broadcast Technicians",,80,25.3,0.444,0.38,34370,10.2,17610,20770,25770,44000,65290
"2011","NY","15380","Buffalo, NY","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major",5200,7.1,9.825,0.36,43130,2.8,18980,25180,36700,53790,74440
"2011","NY","15380","Buffalo, NY","27-1021","Commercial and Industrial Designers",,120,25.8,0.224,0.36,55630,5.9,30080,39730,50890,72140,87930
"2011","NY","15380","Buffalo, NY","27-1023","Floral Designers",,150,9.9,0.288,0.36,23580,4.7,16580,18430,23160,28130,30580
"2011","NY","15380","Buffalo, NY","27-1024","Graphic Designers",,700,15.8,1.326,0.36,39860,4.5,24210,27460,34240,47890,68670
"2011","NY","15380","Buffalo, NY","27-1025","Interior Designers",,110,23.7,0.206,0.36,43460,5.8,27950,32580,41710,53430,62890
"2011","NY","15380","Buffalo, NY","27-1026","Merchandise Displayers and Window Trimmers",,100,23.4,0.193,0.35,35360,6.5,21370,24400,31910,45230,55710
"2011","NY","15380","Buffalo, NY","27-2012","Producers and Directors",,280,28.2,0.533,0.35,71090,8.2,36650,49580,60520,73890,128160
"2011","NY","15380","Buffalo, NY","27-2041","Music Directors and Composers",,210,20.3,0.39,0.35,35720,10.4,18730,23460,32720,41970,63280
"2011","NY","15380","Buffalo, NY","27-3011","Radio and Television Announcers",,140,25.8,0.265,0.35,33420,14.8,16320,17610,19800,38680,74760
"2011","NY","15380","Buffalo, NY","27-3022","Reporters and Correspondents",,160,33.7,0.306,0.35,46250,11.1,21000,28540,38200,50420,74110
"2011","NY","15380","Buffalo, NY","27-3031","Public Relations Specialists",,510,10.5,0.967,0.35,49320,1.6,30940,38010,45830,57910,76410
"2011","NY","15380","Buffalo, NY","27-3041","Editors",,380,32,0.71,0.35,49230,8.4,24540,29620,43300,62500,74580
"2011","NY","15380","Buffalo, NY","27-3042","Technical Writers",,110,17.9,0.202,0.35,55090,4.8,31410,40200,50890,66820,77200
"2011","NY","15380","Buffalo, NY","27-3043","Writers and Authors",,110,26.3,0.2,0.35,49620,4.8,27860,33840,47570,64900,72070
"2011","NY","15380","Buffalo, NY","27-4011","Audio and Video Equipment Technicians",,220,23.5,0.416,0.35,41550,8.4,20570,29430,38810,45990,81140
"2011","NY","15380","Buffalo, NY","27-4014","Sound Engineering Technicians",,60,24.1,0.107,0.35,47390,11.3,26820,30040,37260,64060,80440
"2011","NY","15380","Buffalo, NY","27-4021","Photographers",,230,12,0.426,0.35,31780,18.2,16060,17170,19040,36130,74060
"2011","NY","15380","Buffalo, NY","27-4031","Camera Operators, Television, Video, and Motion Picture",,60,8.2,0.107,0.35,30950,14.5,16560,18190,23770,34170,54460
"2011","NY","15380","Buffalo, NY","27-4099","Media and Communication Equipment Workers, All Other",,40,46.2,0.085,0.35,55580,29.8,17060,19400,62870,77330,86810
"2011","NY","35644","New York, NY","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major",142530,2.8,28.157,0.3,76420,1.4,30100,42400,63420,92430,140730
"2011","NY","35644","New York, NY","27-1012","Craft Artists",,240,45.7,0.048,0.3,32990,4.8,17090,19550,26650,40610,60250
"2011","NY","35644","New York, NY","27-1013","Fine Artists, Including Painters, Sculptors, and Illustrators",,890,14.8,0.177,0.3,58880,8.8,22220,38410,51510,73580,105410
"2011","NY","35644","New York, NY","27-1014","Multimedia Artists and Animators",,2210,12.8,0.436,0.3,72240,2.2,43030,54830,70870,87180,101070
"2011","NY","35644","New York, NY","27-1021","Commercial and Industrial Designers",,1460,13.3,0.288,0.3,68530,3.7,34910,47350,65550,86360,108720
"2011","NY","35644","New York, NY","27-1023","Floral Designers",,1650,15.1,0.326,0.29,34580,9.6,17480,24690,35200,43650,51290
"2011","NY","35644","New York, NY","27-1024","Graphic Designers",,14510,5.7,2.867,0.29,63480,1.8,33770,43290,58780,79380,99420
"2011","NY","35644","New York, NY","27-1025","Interior Designers",,2600,11.8,0.514,0.29,68770,2.9,42540,51890,68100,85700,96930
"2011","NY","35644","New York, NY","27-1026","Merchandise Displayers and Window Trimmers",,2460,14.3,0.487,0.29,40140,3.3,23070,29370,36070,50900,65580
"2011","NY","35644","New York, NY","27-1029","Designers, All Other",,790,19,0.155,0.29,59510,6.1,31270,37920,54410,70920,94910
"2011","NY","35644","New York, NY","27-2032","Choreographers",,140,28.9,0.028,0.29,71180,8.4,40550,45930,69550,87680,105640
"2011","NY","35644","New York, NY","27-3011","Radio and Television Announcers",,990,13.3,0.195,0.29,70940,8.7,17590,22460,45110,94280,149670
"2011","NY","35644","New York, NY","27-3012","Public Address System and Other Announcers",,270,31.8,0.054,0.29,50030,6.3,32410,36060,43680,65380,73010
"2011","NY","35644","New York, NY","27-3022","Reporters and Correspondents",,3470,14,0.685,0.28,60990,6,26760,35710,47690,70190,113580
"2011","NY","35644","New York, NY","27-3031","Public Relations Specialists",,15780,6.4,3.117,0.28,73800,2.4,37090,47090,65300,87260,117870
"2011","NY","35644","New York, NY","27-3041","Editors",,16500,4.1,3.259,0.28,80200,3,36080,45310,65480,94060,145980
"2011","NY","35644","New York, NY","27-3042","Technical Writers",,1400,11.5,0.276,0.28,70730,3.9,31540,46910,69430,89570,108700
"2011","NY","35644","New York, NY","27-3043","Writers and Authors",,5500,7,1.086,0.28,91130,3.5,39040,51550,75290,110540,163110
"2011","NY","35644","New York, NY","27-3091","Interpreters and Translators",,2280,20.1,0.45,0.28,60950,3.3,29810,46820,59670,72640,93110
"2011","NY","35644","New York, NY","27-3099","Media and Communication Workers, All Other",,1080,18.2,0.213,0.28,54180,7.2,23860,32030,44640,58990,97910
"2011","NY","35644","New York, NY","27-4011","Audio and Video Equipment Technicians",,5970,8.8,1.18,0.28,60020,3.5,30220,40460,54680,81400,91810
"2011","NY","35644","New York, NY","27-4012","Broadcast Technicians",,3110,15.3,0.613,0.28,50210,4.2,21030,34050,48020,64920,81130
"2011","NY","35644","New York, NY","27-4014","Sound Engineering Technicians",,2610,17.3,0.517,0.28,66380,4,29220,40230,58030,88870,109630
"2011","NY","35644","New York, NY","27-4021","Photographers",,2860,11.5,0.565,0.27,57790,8.6,20580,25510,45980,72600,107760
"2011","NY","35644","New York, NY","27-4031","Camera Operators, Television, Video, and Motion Picture",,1630,25,0.322,0.27,52500,8.9,22270,29940,42130,60540,92950
"2011","NY","35644","New York, NY","27-4032","Film and Video Editors",,3740,25.5,0.739,0.27,79330,4.9,40400,55800,68900,91160,122680
"2011","NY","35644","New York, NY","27-4099","Media and Communication Equipment Workers, All Other",,1050,23.7,0.206,0.27,74220,4.7,34010,43640,76580,103400,115970
"2011","NY","40380","Rochester, NY","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major",6460,8.6,13.23,0.25,50280,2.8,23400,31020,43890,63300,84960
"2011","NY","40380","Rochester, NY","27-1011","Art Directors",,90,12.4,0.19,0.25,90160,6.2,45690,63170,74050,103980,158360
"2011","NY","40380","Rochester, NY","27-1014","Multimedia Artists and Animators",,50,43.2,0.097,0.25,60140,3.3,40690,46680,57170,71140,86420
"2011","NY","40380","Rochester, NY","27-1021","Commercial and Industrial Designers",,150,14,0.303,0.24,64190,2.6,36800,47800,66230,80840,90700
"2011","NY","40380","Rochester, NY","27-1023","Floral Designers",,240,20.3,0.488,0.24,28050,4,20050,24350,27420,31280,37850
"2011","NY","40380","Rochester, NY","27-1024","Graphic Designers",,910,11.2,1.873,0.24,46910,2.5,26830,32630,42850,59220,74480
"2011","NY","40380","Rochester, NY","27-1025","Interior Designers",,140,27.1,0.281,0.24,44010,5.2,27230,30810,39420,48040,68770
"2011","NY","40380","Rochester, NY","27-1026","Merchandise Displayers and Window Trimmers",,150,32.8,0.306,0.24,33460,5.1,19930,24440,31980,37920,48200
"2011","NY","40380","Rochester, NY","27-1027","Set and Exhibit Designers",,40,16.4,0.072,0.24,49230,5.1,30820,38600,43530,52810,74080
"2011","NY","40380","Rochester, NY","27-2012","Producers and Directors",,270,16.9,0.546,0.24,54030,2.5,32800,40280,53730,67280,74710
"2011","NY","40380","Rochester, NY","27-2041","Music Directors and Composers",,380,24.5,0.784,0.23,44900,9.5,17240,22550,47860,59420,72430
"2011","NY","40380","Rochester, NY","27-3011","Radio and Television Announcers",,130,22.3,0.272,0.23,49740,12.8,17910,23930,34540,61150,91770
"2011","NY","40380","Rochester, NY","27-3022","Reporters and Correspondents",,200,21.8,0.405,0.23,35040,3.7,24450,27070,32090,39300,50110
"2011","NY","40380","Rochester, NY","27-3031","Public Relations Specialists",,640,10.7,1.317,0.23,51510,2.3,30880,35830,46580,62700,78770
"2011","NY","40380","Rochester, NY","27-3041","Editors",,440,35.6,0.907,0.23,61220,5.1,31450,36270,51490,72850,103330
"2011","NY","40380","Rochester, NY","27-3042","Technical Writers",,100,14.4,0.208,0.23,62350,2.3,44420,53310,63960,71910,77540
"2011","NY","40380","Rochester, NY","27-3043","Writers and Authors",,130,15,0.268,0.23,74330,5.3,25480,41750,72830,103630,130380
"2011","NY","40380","Rochester, NY","27-3091","Interpreters and Translators",,280,2.3,0.57,0.22,51210,4.1,27750,39410,50400,64950,73500
"2011","NY","40380","Rochester, NY","27-4011","Audio and Video Equipment Technicians",,100,12.9,0.2,0.22,35610,5.9,20190,24850,32340,44810,57460
"2011","NY","40380","Rochester, NY","27-4012","Broadcast Technicians",,120,25.2,0.25,0.22,41350,4.8,24670,27750,38930,50970,65300
"2011","NY","40380","Rochester, NY","27-4014","Sound Engineering Technicians",,70,20,0.143,0.22,52150,10.7,25670,43640,52810,59030,81670
"2011","NY","40380","Rochester, NY","27-4021","Photographers",,210,21.8,0.424,0.22,29580,15.4,16330,18000,24640,39690,50220
"2011","NY","40380","Rochester, NY","27-4031","Camera Operators, Television, Video, and Motion Picture",,30,37.7,0.065,0.22,45180,7.3,23830,32580,44880,58170,69280
"2011","NY","40380","Rochester, NY","27-4032","Film and Video Editors",,40,27.7,0.092,0.22,47520,10,22260,28000,47620,66770,74260
"2011","OH","17140","Cincinnati, OH","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major",11140,4.3,11.486,1,42980,2.4,17770,23380,37750,54510,75500
"2011","OH","17140","Cincinnati, OH","27-1011","Art Directors",,380,8,0.387,1,82420,4,49460,59490,76400,94560,128690
"2011","OH","17140","Cincinnati, OH","27-1013","Fine Artists, Including Painters, Sculptors, and Illustrators",,40,38.7,0.036,1,57590,8.2,21750,40670,63260,76030,88430
"2011","OH","17140","Cincinnati, OH","27-1014","Multimedia Artists and Animators",,80,22,0.082,1,52700,4.5,31500,37350,50640,68100,75020
"2011","OH","17140","Cincinnati, OH","27-1019","Artists and Related Workers, All Other",,60,43,0.064,1,36650,7.1,20050,21570,24100,50920,67580
"2011","OH","17140","Cincinnati, OH","27-1021","Commercial and Industrial Designers",,390,31.7,0.404,1,68540,5.7,40090,51100,71500,85450,92980
"2011","OH","17140","Cincinnati, OH","27-1023","Floral Designers",,260,23.3,0.266,1,25820,8.6,16710,18790,25660,31560,37210
