PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",27-4012,Broadcast Technicians,,0,0.0,0.0,1.24,11.33,"23,560",10.1,9.68,10.12,10.85,11.59,15.35,"20,130","21,050","22,570","24,100","31,940",,
AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",27-2022,Coaches and Scouts,,150,7.6,0.735,1.24,0.0,"80,210",12.2,0.0,0.0,0.0,0.0,0.0,"24,830","33,370","56,030","96,950",0,TRUE,
AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",27-3041,Editors,,80,20.0,0.428,1.24,21.87,"45,490",3.7,15.55,17.39,21.03,26.15,31.34,"32,340","36,170","43,750","54,400","65,200",,
AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",27-1023,Floral Designers,,70,27.8,0.34,1.24,11.02,"22,910",3.1,8.11,9.12,10.94,13.06,14.28,"16,860","18,960","22,750","27,170","29,700",,
AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",27-1024,Graphic Designers,,250,12.6,1.262,1.24,18.45,"38,380",5.6,11.24,12.86,15.29,21.2,29.15,"23,380","26,740","31,810","44,100","60,630",,
AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",27-1025,Interior Designers,,50,26.3,0.242,1.24,20.01,"41,610",3.2,13.82,15.92,18.44,22.03,30.09,"28,740","33,110","38,360","45,820","62,590",,
AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",27-1026,Merchandise Displayers and Window Trimmers,,130,17.1,0.64,1.24,17.52,"36,440",16.5,8.9,10.95,16.87,22.97,28.13,"18,510","22,770","35,090","47,770","58,500",,
AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",27-2041,Music Directors and Composers,,70,42.4,0.335,1.24,15.05,"31,300",4.7,7.85,8.55,14.51,21.04,25.49,"16,330","17,790","30,190","43,760","53,020",,
AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",27-4021,Photographers,,90,13.5,0.469,1.24,13.94,"28,990",6.0,10.16,11.51,13.35,15.82,18.61,"21,120","23,950","27,760","32,900","38,710",,
AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",27-3031,Public Relations Specialists,,150,6.8,0.751,1.24,21.61,"44,950",5.1,12.77,15.13,19.58,25.82,34.73,"26,560","31,480","40,720","53,700","72,240",,
AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",27-3022,Reporters and Correspondents,,130,16.1,0.645,1.24,15.21,"31,640",7.1,10.36,11.81,13.89,17.79,21.66,"21,540","24,560","28,890","37,000","45,050",,
AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",27-3043,Writers and Authors,,40,48.5,0.212,1.24,31.51,"65,530",10.2,11.95,30.38,33.81,37.43,42.27,"24,850","63,190","70,320","77,850","87,910",,
AR,22900,"Fort Smith, AR-OK",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,630,6.9,5.545,1.24,16.53,"34,370",2.8,8.41,10.13,14.21,21.16,28.51,"17,490","21,070","29,560","44,020","59,310",,
AR,22900,"Fort Smith, AR-OK",27-2022,Coaches and Scouts,,90,4.1,0.821,1.24,0.0,"38,950",2.5,0.0,0.0,0.0,0.0,0.0,"16,870","19,120","35,780","54,740","68,060",TRUE,
AR,22900,"Fort Smith, AR-OK",27-3041,Editors,,50,25.5,0.483,1.24,16.48,"34,280",4.6,10.05,12.03,14.33,20.11,26.08,"20,900","25,020","29,800","41,830","54,250",,
AR,22900,"Fort Smith, AR-OK",27-1023,Floral Designers,,50,13.5,0.467,1.24,10.01,"20,820",3.5,7.94,8.77,10.02,11.11,11.82,"16,520","18,240","20,840","23,110","24,600",,
AR,22900,"Fort Smith, AR-OK",27-1024,Graphic Designers,,80,15.4,0.701,1.24,16.86,"35,070",4.2,9.89,11.09,15.26,20.33,26.62,"20,570","23,060","31,740","42,280","55,380",,
AR,22900,"Fort Smith, AR-OK",27-4021,Photographers,,30,14.2,0.289,1.23,12.18,"25,320",3.3,8.49,9.75,11.2,13.81,17.45,"17,670","20,280","23,290","28,720","36,290",,
AR,22900,"Fort Smith, AR-OK",27-3031,Public Relations Specialists,,60,14.8,0.512,1.24,20.53,"42,710",4.7,11.54,15.55,19.24,23.34,32.57,"24,000","32,340","40,020","48,550","67,750",,
AR,22900,"Fort Smith, AR-OK",27-3022,Reporters and Correspondents,,40,22.4,0.321,1.24,12.83,"26,680",3.3,8.24,9.62,12.98,15.25,17.53,"17,140","20,000","26,990","31,720","36,460",,
AR,26300,"Hot Springs, AR",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,180,11.8,5.285,1.23,16.59,"34,500",6.1,8.94,10.62,13.14,19.0,31.39,"18,600","22,100","27,330","39,520","65,290",,
AR,26300,"Hot Springs, AR",27-2022,Coaches and Scouts,,50,12.4,1.389,1.23,0.0,"37,850",8.1,0.0,0.0,0.0,0.0,0.0,"21,180","23,810","28,650","52,420","68,620",TRUE,
AR,27860,"Jonesboro, AR",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,290,11.9,6.108,1.23,17.19,"35,750",4.6,8.56,10.47,15.27,20.94,29.1,"17,800","21,780","31,770","43,550","60,520",,
AR,27860,"Jonesboro, AR",27-2022,Coaches and Scouts,,70,1.9,1.433,1.23,0.0,"49,680",2.3,0.0,0.0,0.0,0.0,0.0,"18,230","27,100","44,520","65,080","86,660",TRUE,
AR,27860,"Jonesboro, AR",27-1026,Merchandise Displayers and Window Trimmers,,40,29.1,0.915,1.23,11.04,"22,960",5.1,9.76,10.17,10.86,11.56,13.18,"20,300","21,160","22,600","24,050","27,410",,
AR,30780,"Little Rock-North Little Rock-Conway, AR",27-2011,Actors,,50,32.4,0.137,1.23,20.74,0,5.3,8.06,8.98,12.65,32.22,44.32,0,0,0,0,0,,TRUE
AR,30780,"Little Rock-North Little Rock-Conway, AR",27-1011,Art Directors,,60,13.5,0.167,1.23,27.57,"57,350",8.0,15.11,16.89,22.74,38.36,48.89,"31,440","35,140","47,290","79,790","101,680",,
AR,30780,"Little Rock-North Little Rock-Conway, AR",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"3,380",5.7,10.197,1.23,21.43,"44,570",3.0,9.14,12.98,18.32,25.47,34.83,"19,000","26,990","38,110","52,970","72,450",,
AR,30780,"Little Rock-North Little Rock-Conway, AR",27-2021,Athletes and Sports Competitors,,80,4.6,0.244,1.23,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,TRUE,
AR,30780,"Little Rock-North Little Rock-Conway, AR",27-4011,Audio and Video Equipment Technicians,,100,19.5,0.298,1.22,18.27,"38,010",5.5,8.67,13.17,17.63,22.36,29.34,"18,030","27,400","36,660","46,520","61,020",,
AR,30780,"Little Rock-North Little Rock-Conway, AR",27-4012,Broadcast Technicians,,130,44.4,0.377,1.22,17.02,"35,400",9.3,8.35,10.13,15.04,20.7,28.76,"17,360","21,080","31,290","43,050","59,810",,
AR,30780,"Little Rock-North Little Rock-Conway, AR",27-2022,Coaches and Scouts,,430,15.9,1.303,1.22,0.0,"42,510",9.0,0.0,0.0,0.0,0.0,0.0,"17,830","22,390","36,530","60,780","73,980",TRUE,
AR,30780,"Little Rock-North Little Rock-Conway, AR",27-1021,Commercial and Industrial Designers,,50,23.7,0.155,1.23,19.84,"41,270",5.1,12.52,14.04,19.17,24.75,28.57,"26,040","29,210","39,870","51,480","59,430",,
AR,30780,"Little Rock-North Little Rock-Conway, AR",27-3041,Editors,,190,13.9,0.583,1.22,25.05,"52,100",2.6,16.76,19.4,22.42,28.28,39.01,"34,850","40,350","46,630","58,820","81,140",,
AR,30780,"Little Rock-North Little Rock-Conway, AR",27-1023,Floral Designers,,90,32.6,0.265,1.23,11.17,"23,240",15.7,7.82,8.43,9.44,14.68,16.91,"16,270","17,520","19,630","30,540","35,180",,
AR,30780,"Little Rock-North Little Rock-Conway, AR",27-1024,Graphic Designers,,380,9.7,1.147,1.23,18.33,"38,130",2.9,12.4,14.87,17.55,21.24,26.75,"25,800","30,930","36,500","44,180","55,630",,
AR,30780,"Little Rock-North Little Rock-Conway, AR",27-1025,Interior Designers,,60,34.1,0.168,1.23,16.65,"34,640",15.6,8.48,12.06,14.62,17.83,21.37,"17,650","25,080","30,400","37,080","44,450",,
AR,30780,"Little Rock-North Little Rock-Conway, AR",27-3091,Interpreters and Translators,,40,48.3,0.111,1.22,18.12,"37,690",2.6,14.95,15.96,17.77,21.38,22.59,"31,100","33,200","36,950","44,470","47,000",,
AR,30780,"Little Rock-North Little Rock-Conway, AR",27-4099,"Media and Communication Equipment Workers, All Other",,70,33.2,0.222,1.22,17.52,"36,440",12.6,8.19,9.3,14.02,25.69,29.44,"17,030","19,340","29,160","53,440","61,230",,
AR,30780,"Little Rock-North Little Rock-Conway, AR",27-1026,Merchandise Displayers and Window Trimmers,,90,37.5,0.26,1.23,10.25,"21,320",6.6,7.78,8.42,9.55,11.7,14.07,"16,170","17,510","19,870","24,330","29,280",,
AR,30780,"Little Rock-North Little Rock-Conway, AR",27-1014,Multimedia Artists and Animators,,0,0.0,0.0,1.23,31.24,"64,990",9.4,13.98,24.38,31.71,37.69,46.49,"29,070","50,710","65,960","78,390","96,690",,
AR,30780,"Little Rock-North Little Rock-Conway, AR",27-2041,Music Directors and Composers,,50,10.4,0.148,1.22,22.65,"47,100",6.7,9.09,17.42,23.5,28.1,33.49,"18,900","36,240","48,880","58,440","69,660",,
AR,30780,"Little Rock-North Little Rock-Conway, AR",27-4021,Photographers,,150,40.1,0.462,1.22,15.59,"32,430",8.3,8.41,10.38,15.52,20.02,22.95,"17,500","21,600","32,290","41,650","47,740",,
AR,30780,"Little Rock-North Little Rock-Conway, AR",27-2012,Producers and Directors,,140,20.9,0.411,1.23,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,
AR,30780,"Little Rock-North Little Rock-Conway, AR",27-3031,Public Relations Specialists,,510,6.4,1.528,1.22,24.52,"51,010",3.5,15.09,17.62,21.78,29.47,36.87,"31,390","36,650","45,300","61,300","76,680",,
AR,30780,"Little Rock-North Little Rock-Conway, AR",27-3022,Reporters and Correspondents,,120,15.7,0.362,1.22,18.4,"38,280",8.1,11.42,13.98,17.85,21.79,27.55,"23,760","29,070","37,130","45,330","57,310",,
AR,30780,"Little Rock-North Little Rock-Conway, AR",27-3042,Technical Writers,,70,13.3,0.213,1.22,20.16,"41,930",5.8,13.61,15.68,18.0,25.19,28.32,"28,320","32,610","37,430","52,390","58,910",,
AR,30780,"Little Rock-North Little Rock-Conway, AR",27-3043,Writers and Authors,,40,23.4,0.125,1.22,29.82,"62,020",10.9,12.74,14.64,22.7,37.99,58.33,"26,510","30,460","47,220","79,010","121,320",,
AR,38220,"Pine Bluff, AR",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,210,9.3,5.885,1.22,19.92,"41,430",5.2,8.79,12.3,19.07,25.79,31.8,"18,280","25,590","39,660","53,650","66,140",,
AR,38220,"Pine Bluff, AR",27-3031,Public Relations Specialists,,30,19.4,0.894,1.22,26.97,"56,090",7.8,13.07,15.59,28.92,36.21,41.0,"27,180","32,430","60,160","75,310","85,290",,
AZ,22380,"Flagstaff, AZ",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,550,11.3,9.811,1.22,20.81,"43,290",4.8,9.74,13.17,17.47,25.33,36.28,"20,250","27,390","36,340","52,690","75,460",,
AZ,22380,"Flagstaff, AZ",27-2022,Coaches and Scouts,,110,10.3,1.955,1.22,0.0,"42,990",6.6,0.0,0.0,0.0,0.0,0.0,"19,740","30,310","37,940","51,490","67,690",TRUE,
AZ,22380,"Flagstaff, AZ",27-1024,Graphic Designers,,60,32.3,1.078,1.22,22.99,"47,830",10.5,11.41,15.75,20.56,27.07,36.01,"23,730","32,760","42,770","56,300","74,890",,
AZ,22380,"Flagstaff, AZ",27-1026,Merchandise Displayers and Window Trimmers,,40,40.8,0.662,1.22,13.85,"28,810",7.5,8.63,10.2,13.52,17.2,18.8,"17,960","21,210","28,130","35,780","39,110",,
AZ,22380,"Flagstaff, AZ",27-3031,Public Relations Specialists,,70,25.8,1.245,1.22,23.43,"48,740",8.4,14.39,16.05,18.5,30.86,39.33,"29,940","33,380","38,480","64,190","81,810",,
AZ,29420,"Lake Havasu City - Kingman, AZ",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,290,10.9,6.469,1.22,18.06,"37,560",5.6,8.68,12.41,16.13,22.02,28.09,"18,040","25,820","33,540","45,800","58,420",,
AZ,29420,"Lake Havasu City - Kingman, AZ",27-3031,Public Relations Specialists,,40,16.9,0.842,1.22,21.66,"45,060",8.2,13.36,16.0,19.88,22.4,34.63,"27,780","33,290","41,350","46,590","72,030",,
AZ,38060,"Phoenix-Mesa-Glendale, AZ",27-2011,Actors,,210,26.3,0.125,1.21,14.49,0,27.6,7.83,8.43,9.46,15.03,20.11,0,0,0,0,0,,TRUE
AZ,38060,"Phoenix-Mesa-Glendale, AZ",27-1011,Art Directors,,250,25.9,0.149,1.22,29.98,"62,360",5.2,17.11,23.64,28.14,34.29,44.09,"35,590","49,170","58,540","71,330","91,700",,
AZ,38060,"Phoenix-Mesa-Glendale, AZ",27-1019,"Artists and Related Workers, All Other",,70,27.5,0.04,1.21,42.24,"87,870",13.7,13.62,16.81,25.6,42.86,0.0,"28,330","34,970","53,250","89,140",0,,
AZ,38060,"Phoenix-Mesa-Glendale, AZ",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"19,100",4.1,11.243,1.22,23.16,"48,180",2.8,9.16,13.88,19.62,27.95,37.69,"19,050","28,860","40,810","58,130","78,390",,
AZ,38060,"Phoenix-Mesa-Glendale, AZ",27-2021,Athletes and Sports Competitors,,670,21.0,0.393,1.21,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,TRUE,
AZ,38060,"Phoenix-Mesa-Glendale, AZ",27-4011,Audio and Video Equipment Technicians,,710,18.0,0.419,1.2,18.17,"37,800",3.9,9.88,12.86,16.46,22.5,28.78,"20,560","26,750","34,240","46,790","59,860",,
AZ,38060,"Phoenix-Mesa-Glendale, AZ",27-3021,Broadcast News Analysts,,70,30.3,0.043,1.21,23.15,"48,160",15.7,12.44,13.41,17.54,23.17,45.76,"25,880","27,900","36,470","48,180","95,180",,
AZ,38060,"Phoenix-Mesa-Glendale, AZ",27-4012,Broadcast Technicians,,310,19.0,0.181,1.2,19.08,"39,690",6.5,8.58,13.28,17.58,24.87,32.39,"17,850","27,610","36,570","51,730","67,370",,
AZ,38060,"Phoenix-Mesa-Glendale, AZ",27-4031,"Camera Operators, Television, Video, and Motion Picture",,180,11.1,0.103,1.2,23.06,"47,970",6.5,15.47,16.76,19.65,28.27,37.68,"32,190","34,860","40,880","58,800","78,370",,
AZ,38060,"Phoenix-Mesa-Glendale, AZ",27-2032,Choreographers,,590,39.0,0.345,1.21,20.52,"42,690",13.4,10.57,13.37,18.08,28.1,34.66,"21,990","27,810","37,620","58,460","72,100",,
AZ,38060,"Phoenix-Mesa-Glendale, AZ",27-2022,Coaches and Scouts,,"1,950",12.4,1.15,1.21,0.0,"39,970",8.1,0.0,0.0,0.0,0.0,0.0,"16,640","18,540","30,680","47,350","75,510",TRUE,
AZ,38060,"Phoenix-Mesa-Glendale, AZ",27-1021,Commercial and Industrial Designers,,280,20.3,0.166,1.21,29.23,"60,790",4.7,13.96,24.1,29.31,37.01,42.8,"29,040","50,120","60,950","76,980","89,030",,
AZ,38060,"Phoenix-Mesa-Glendale, AZ",27-2031,Dancers,,80,36.5,0.048,1.21,17.56,0,13.3,8.44,15.11,18.48,21.57,23.5,0,0,0,0,0,,TRUE
AZ,38060,"Phoenix-Mesa-Glendale, AZ",27-1029,"Designers, All Other",,240,41.5,0.139,1.21,31.7,"65,940",16.0,9.52,15.78,30.24,42.78,54.87,"19,810","32,820","62,900","88,980","114,120",,
AZ,38060,"Phoenix-Mesa-Glendale, AZ",27-3041,Editors,,860,18.1,0.505,1.21,28.38,"59,030",3.2,16.54,20.02,26.38,34.79,42.78,"34,410","41,650","54,860","72,360","88,980",,
AZ,38060,"Phoenix-Mesa-Glendale, AZ",27-4032,Film and Video Editors,,190,29.6,0.111,1.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,
AZ,38060,"Phoenix-Mesa-Glendale, AZ",27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",,140,31.1,0.082,1.22,21.38,"44,480",5.2,11.68,16.11,18.31,26.68,35.37,"24,290","33,520","38,090","55,500","73,570",,
AZ,38060,"Phoenix-Mesa-Glendale, AZ",27-1023,Floral Designers,,510,20.8,0.302,1.21,12.21,"25,410",5.0,8.47,10.19,12.47,13.92,15.23,"17,620","21,200","25,940","28,950","31,680",,
AZ,38060,"Phoenix-Mesa-Glendale, AZ",27-1024,Graphic Designers,,"2,440",7.0,1.438,1.21,21.67,"45,070",2.3,14.06,16.7,20.23,24.54,33.26,"29,240","34,740","42,080","51,050","69,190",,
AZ,38060,"Phoenix-Mesa-Glendale, AZ",27-1025,Interior Designers,,710,24.2,0.42,1.21,25.9,"53,880",5.3,15.51,20.92,25.71,30.86,36.15,"32,250","43,510","53,470","64,180","75,190",,
AZ,38060,"Phoenix-Mesa-Glendale, AZ",27-3091,Interpreters and Translators,,740,13.9,0.433,1.21,21.76,"45,270",6.5,10.96,16.92,20.41,23.88,36.56,"22,800","35,200","42,450","49,680","76,050",,
AZ,38060,"Phoenix-Mesa-Glendale, AZ",27-4099,"Media and Communication Equipment Workers, All Other",,80,18.6,0.05,1.2,32.52,"67,640",4.6,18.12,22.12,32.0,38.35,53.24,"37,690","46,010","66,550","79,760","110,740",,
AZ,38060,"Phoenix-Mesa-Glendale, AZ",27-3099,"Media and Communication Workers, All Other",,530,16.0,0.312,1.21,20.85,"43,360",4.8,11.71,15.31,18.3,23.87,32.07,"24,370","31,850","38,060","49,660","66,700",,
AZ,38060,"Phoenix-Mesa-Glendale, AZ",27-1026,Merchandise Displayers and Window Trimmers,,"1,350",26.4,0.793,1.21,12.74,"26,500",5.6,8.27,9.59,11.34,16.02,18.76,"17,210","19,950","23,590","33,320","39,030",,
AZ,38060,"Phoenix-Mesa-Glendale, AZ",27-1014,Multimedia Artists and Animators,,60,14.4,0.037,1.21,28.64,"59,570",8.7,14.42,23.01,27.42,36.71,43.62,"29,990","47,860","57,040","76,370","90,740",,
AZ,38060,"Phoenix-Mesa-Glendale, AZ",27-2041,Music Directors and Composers,,250,3.2,0.147,1.21,22.53,"46,860",2.4,16.32,18.68,22.17,26.33,29.51,"33,940","38,850","46,120","54,770","61,390",,
AZ,38060,"Phoenix-Mesa-Glendale, AZ",27-2042,Musicians and Singers,,280,20.8,0.164,1.21,29.28,0,16.4,10.96,17.38,21.73,29.5,46.06,0,0,0,0,0,,TRUE
AZ,38060,"Phoenix-Mesa-Glendale, AZ",27-4021,Photographers,,860,14.6,0.508,1.2,20.32,"42,270",11.3,8.72,12.4,17.88,22.75,29.99,"18,150","25,790","37,190","47,320","62,380",,
AZ,38060,"Phoenix-Mesa-Glendale, AZ",27-2012,Producers and Directors,,490,11.4,0.288,1.21,28.24,"58,740",2.9,13.22,19.06,27.64,35.66,44.27,"27,510","39,650","57,500","74,170","92,090",,
AZ,38060,"Phoenix-Mesa-Glendale, AZ",27-3012,Public Address System and Other Announcers,,30,33.2,0.021,1.21,15.32,"31,870",11.0,7.97,8.77,12.78,20.76,27.93,"16,580","18,240","26,580","43,170","58,100",,
AZ,38060,"Phoenix-Mesa-Glendale, AZ",27-3031,Public Relations Specialists,,"1,800",8.6,1.058,1.21,33.19,"69,040",12.2,14.73,18.46,26.02,35.61,49.84,"30,630","38,400","54,120","74,060","103,670",,
AZ,38060,"Phoenix-Mesa-Glendale, AZ",27-3011,Radio and Television Announcers,,290,37.7,0.172,1.21,34.76,"72,290",17.8,11.07,15.84,25.16,40.94,70.5,"23,030","32,950","52,330","85,150","146,630",,
AZ,38060,"Phoenix-Mesa-Glendale, AZ",27-3022,Reporters and Correspondents,,510,13.2,0.303,1.21,23.37,"48,620",4.1,9.9,15.79,24.17,28.76,36.09,"20,600","32,830","50,280","59,820","75,070",,
AZ,38060,"Phoenix-Mesa-Glendale, AZ",27-1027,Set and Exhibit Designers,,50,20.8,0.032,1.21,16.94,"35,230",8.2,9.91,11.65,14.65,18.69,30.5,"20,610","24,240","30,480","38,870","63,430",,
AZ,38060,"Phoenix-Mesa-Glendale, AZ",27-4014,Sound Engineering Technicians,,40,44.7,0.026,1.2,22.14,"46,050",11.8,9.44,14.14,17.92,30.68,35.44,"19,640","29,410","37,270","63,800","73,710",,
AZ,38060,"Phoenix-Mesa-Glendale, AZ",27-3042,Technical Writers,,460,11.3,0.272,1.21,29.52,"61,410",2.5,18.81,23.82,30.33,35.26,40.82,"39,120","49,550","63,090","73,350","84,910",,
AZ,38060,"Phoenix-Mesa-Glendale, AZ",27-2023,"Umpires, Referees, and Other Sports Officials",,220,42.8,0.132,1.21,0.0,"21,870",9.4,0.0,0.0,0.0,0.0,0.0,"15,970","16,880","18,400","21,950","35,460",TRUE,
AZ,38060,"Phoenix-Mesa-Glendale, AZ",27-3043,Writers and Authors,,430,23.0,0.251,1.21,26.74,"55,620",9.6,15.41,17.47,23.21,28.18,38.84,"32,050","36,340","48,290","58,610","80,790",,
AZ,39140,"Prescott, AZ",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,530,9.3,10.116,1.2,17.13,"35,640",5.2,8.25,9.44,15.52,21.39,27.8,"17,150","19,640","32,290","44,500","57,810",,
AZ,39140,"Prescott, AZ",27-2022,Coaches and Scouts,,70,22.1,1.31,1.2,0.0,"32,860",4.6,0.0,0.0,0.0,0.0,0.0,"16,750","18,650","27,680","36,920","60,630",TRUE,
AZ,39140,"Prescott, AZ",27-1024,Graphic Designers,,80,20.3,1.462,1.2,16.49,"34,290",8.8,8.68,10.2,15.01,23.93,27.44,"18,060","21,210","31,220","49,780","57,070",,
AZ,39140,"Prescott, AZ",27-1026,Merchandise Displayers and Window Trimmers,,80,15.0,1.468,1.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,
AZ,46060,"Tucson, AZ",27-2011,Actors,,110,39.7,0.311,1.2,20.21,0,3.7,8.25,9.39,12.06,27.8,42.23,0,0,0,0,0,,TRUE
AZ,46060,"Tucson, AZ",27-1011,Art Directors,,50,15.5,0.151,1.2,27.93,"58,090",4.5,17.0,21.57,27.67,33.61,39.68,"35,370","44,870","57,560","69,900","82,540",,
AZ,46060,"Tucson, AZ",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"4,650",7.6,13.479,1.2,20.05,"41,710",3.2,9.46,12.86,18.16,23.91,33.13,"19,680","26,760","37,780","49,740","68,900",,
AZ,46060,"Tucson, AZ",27-4011,Audio and Video Equipment Technicians,,150,10.7,0.421,1.19,16.12,"33,530",6.7,8.82,11.17,14.2,18.26,26.0,"18,340","23,240","29,540","37,980","54,080",,
AZ,46060,"Tucson, AZ",27-4012,Broadcast Technicians,,70,24.6,0.208,1.19,17.71,"36,830",8.8,8.07,9.01,16.5,24.34,32.03,"16,780","18,740","34,310","50,630","66,620",,
AZ,46060,"Tucson, AZ",27-2022,Coaches and Scouts,,540,28.0,1.565,1.2,0.0,"35,660",12.5,0.0,0.0,0.0,0.0,0.0,"16,920","19,060","26,180","36,140","60,750",TRUE,
AZ,46060,"Tucson, AZ",27-1021,Commercial and Industrial Designers,,70,29.7,0.202,1.2,23.25,"48,370",7.0,12.62,17.59,21.82,27.28,37.66,"26,240","36,590","45,390","56,740","78,330",,
AZ,46060,"Tucson, AZ",27-3041,Editors,,170,20.8,0.499,1.19,24.6,"51,170",2.4,15.93,18.31,22.63,30.71,35.15,"33,140","38,080","47,080","63,880","73,110",,
AZ,46060,"Tucson, AZ",27-4032,Film and Video Editors,,40,14.7,0.116,1.19,19.45,"40,450",4.6,12.41,14.37,19.06,22.68,28.92,"25,800","29,880","39,650","47,180","60,160",,
AZ,46060,"Tucson, AZ",27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",,40,33.6,0.111,1.2,21.46,"44,640",4.0,15.47,18.83,20.91,22.9,31.07,"32,180","39,160","43,500","47,640","64,620",,
AZ,46060,"Tucson, AZ",27-1023,Floral Designers,,70,27.6,0.21,1.2,12.41,"25,810",4.4,8.68,10.52,12.6,14.15,16.42,"18,060","21,870","26,200","29,420","34,140",,
AZ,46060,"Tucson, AZ",27-1024,Graphic Designers,,490,11.8,1.426,1.2,18.84,"39,190",3.6,12.15,14.47,18.15,22.1,27.78,"25,260","30,100","37,760","45,970","57,770",,
AZ,46060,"Tucson, AZ",27-1025,Interior Designers,,130,28.2,0.374,1.2,24.4,"50,750",6.1,15.69,19.63,23.56,30.36,34.37,"32,640","40,830","49,000","63,140","71,480",,
AZ,46060,"Tucson, AZ",27-3091,Interpreters and Translators,,430,4.5,1.245,1.19,16.04,"33,370",11.9,9.25,10.31,12.81,19.06,30.75,"19,230","21,440","26,650","39,650","63,960",,
AZ,46060,"Tucson, AZ",27-4099,"Media and Communication Equipment Workers, All Other",,40,8.2,0.128,1.19,27.12,"56,410",9.1,14.68,16.68,27.6,37.5,39.7,"30,540","34,700","57,410","77,990","82,570",,
AZ,46060,"Tucson, AZ",27-1026,Merchandise Displayers and Window Trimmers,,0,0.0,0.0,1.2,17.21,"35,800",6.4,10.61,14.06,18.36,20.97,22.44,"22,070","29,240","38,190","43,610","46,680",,
AZ,46060,"Tucson, AZ",27-1014,Multimedia Artists and Animators,,90,47.0,0.249,1.2,22.85,"47,530",4.3,15.76,17.23,21.48,27.07,33.65,"32,780","35,830","44,680","56,310","70,000",,
AZ,46060,"Tucson, AZ",27-2042,Musicians and Singers,,0,0.0,0.0,1.19,28.99,0,7.3,13.03,20.58,24.19,39.71,49.49,0,0,0,0,0,,TRUE
AZ,46060,"Tucson, AZ",27-4021,Photographers,,120,22.0,0.346,1.19,15.26,"31,750",13.3,8.12,9.14,10.98,14.25,25.3,"16,880","19,010","22,830","29,640","52,630",,
AZ,46060,"Tucson, AZ",27-2012,Producers and Directors,,200,15.6,0.567,1.2,24.67,"51,320",4.3,13.35,16.68,22.12,28.47,40.66,"27,770","34,700","46,010","59,220","84,580",,
